Tipo_Cambio,ID_Padre,SHA256_Texto_Padre,Fecha,IDs_Antes,Actores_Antes,ID_Actual,Actor_Actual,Fuente_Actor,Tipo_Acta,ID_Turno,Relacion_Turno,Alertas_Actuales,Texto_Actual
ESTRUCTURAL,2674,d0bf1f145f07f3db3c185f7076213df875edad8f8c7939c209fd9dbbdae088aa,2009-08-13,3826;3827;3828;3829;3830;3831;3832,Claudio Soto Gamboa;Kevin Cowan Logan;Igal Magendzo Weinberger;Claudio Soto Gamboa;Enrique Marshall Rivera;Claudio Soto Gamboa;Andrés Velasco Brañes,3837,Pablo García Silva,SUJETO_ROL_SESION,,RPM-2009-08-13:T44,INICIO_EXPLICITO,,"Al respecto, el Gerente de División de Estudios comenta que el problema radica en que este tipo de situaciones siempre se pueden leer en una dirección o en otra, porque también se podría decir que la bancarización aumentó a fines del año pasado o que probablemente no aumentó, por lo que el aumento de la pendiente a fines del año pasado no es porque entraron nuevos clientes al sistema."
ESTRUCTURAL,2674,d0bf1f145f07f3db3c185f7076213df875edad8f8c7939c209fd9dbbdae088aa,2009-08-13,3826;3827;3828;3829;3830;3831;3832,Claudio Soto Gamboa;Kevin Cowan Logan;Igal Magendzo Weinberger;Claudio Soto Gamboa;Enrique Marshall Rivera;Claudio Soto Gamboa;Andrés Velasco Brañes,3838,Claudio Soto Gamboa,SUJETO_ROL_NOMBRE,,RPM-2009-08-13:T45,INICIO_EXPLICITO,,"El Gerente señor Claudio Soto menciona que, de hecho, hay un estancamiento en las colocaciones y que todavía no se ven signos de recuperación, salvo el caso de las colocaciones para la vivienda en Unidades de Fomento, que han mantenido un cierto dinamismo, ya que se han desacelerado de forma importante y luego han crecido a tasas comparables con las de mediados del año pasado. Luego, hace presente que la participación del BancoEstado en las colocaciones de consumo y comerciales presentan un fuerte aumento, especialmente estas últimas, mientras que el alza de las hipotecarias es menor, porque el mercado está bastante segmentado."
ESTRUCTURAL,2674,d0bf1f145f07f3db3c185f7076213df875edad8f8c7939c209fd9dbbdae088aa,2009-08-13,3826;3827;3828;3829;3830;3831;3832,Claudio Soto Gamboa;Kevin Cowan Logan;Igal Magendzo Weinberger;Claudio Soto Gamboa;Enrique Marshall Rivera;Claudio Soto Gamboa;Andrés Velasco Brañes,3839,Enrique Marshall Rivera,CONTEXTO_REVISADO,,RPM-2009-08-13:T46,SIN_CONTINUIDAD_CONFIRMADA,,"En opinión del Consejero señor Enrique Marshall, es muy importante hacer un seguimiento de las operaciones hipotecarias, ya que son operaciones con horizontes más largos, donde hay un espacio importante para seguir bancarizando, por cuanto corresponden a operaciones en las que las personas están, normalmente, sustituyendo el arriendo por la adquisición de una vivienda. Respecto de las operaciones de consumo, en cambio, piensa que son operaciones bastante contaminadas, porque los bancos tienen que hacer los castigos muy rápidamente y ello puede llevar a que el sector caiga por un tiempo. Aclara que esas operaciones no desaparecen, ya que los clientes siguen debiéndole a los bancos, pero es dinero que sale de la contabilidad. Luego, señala que es relativamente normal que en un ciclo como el actual haya que centrar la atención en las operaciones hipotecarias, ya que si siguen cayendo se convierte en un tema de mucha preocupación. Agrega que el problema es que habrá que admitir ciertas noticias relativamente malas por factores contables, por factores de apalancamiento, debido a que son menores los espacios para que el crédito se recupere rápido."
ESTRUCTURAL,2674,d0bf1f145f07f3db3c185f7076213df875edad8f8c7939c209fd9dbbdae088aa,2009-08-13,3826;3827;3828;3829;3830;3831;3832,Claudio Soto Gamboa;Kevin Cowan Logan;Igal Magendzo Weinberger;Claudio Soto Gamboa;Enrique Marshall Rivera;Claudio Soto Gamboa;Andrés Velasco Brañes,3840,Claudio Soto Gamboa,SUJETO_ROL_SESION,,RPM-2009-08-13:T47,INICIO_EXPLICITO,,"Respecto del tipo de cambio, el Gerente de Análisis Macroeconómico informa que el peso se ha depreciado, a pesar del importante aumento observado en el precio del cobre desde la última RPM. Al respecto, recuerda lo mencionado por el Gerente de Análisis Internacional, sobre las medidas alternativas para el tipo de cambio real, que, en lugar del Indice de Precios Externos Relevantes (IPE), consideran los IVUM e IVUX sin cobre. Explica que si se mide el tipo de cambio real con el IVUM, se obtiene que está bastante apreciado, pero que se observa también una tendencia decreciente en el tiempo, porque el precio de las importaciones ha ido cayendo. Asimismo, si se analiza el tipo de cambio real, considerando los IVUX sin cobre, se ve que está más apreciado que el año pasado, pero no más que en los últimos cinco o seis años, y claramente más depreciado que antes de la crisis asiática."
ESTRUCTURAL,2674,d0bf1f145f07f3db3c185f7076213df875edad8f8c7939c209fd9dbbdae088aa,2009-08-13,3826;3827;3828;3829;3830;3831;3832,Claudio Soto Gamboa;Kevin Cowan Logan;Igal Magendzo Weinberger;Claudio Soto Gamboa;Enrique Marshall Rivera;Claudio Soto Gamboa;Andrés Velasco Brañes,3841,Andrés Velasco Brañes,SUJETO_ROL_SESION,,RPM-2009-08-13:T48,INICIO_EXPLICITO,,"Al respecto, el señor Ministro de Hacienda señala que lo sorprendente de los últimos quince días es que el tipo de cambio se deprecie levemente, a pesar que los commodities suben, y que se comente que se habría activado el carry trade precisamente con Brasil Las tasas en Chile y en Brasil no han cambiado, agrega. Dado eso, pregunta por qué ello estaría ocurriendo si, al parecer, la tasa no se ha movido, y cuál es el market feeling al respecto."
SOLO_METADATOS,2703,7584c8bd29e362e16b866d26c5b015051836c37361c096a590a53fde9c53b19c,2009-09-08,3892;3893;3894;3895;3896;3897,José De Gregorio Rebeco;Kevin Cowan Logan;Claudio Soto Gamboa;José De Gregorio Rebeco;Andrés Velasco Brañes;Claudio Soto Gamboa,3901,José De Gregorio Rebeco,CONTEXTO_REVISADO,,RPM-2009-09-08:T36,SIN_CONTINUIDAD_CONFIRMADA,,"El señor Presidente, sosteniendo que la rentabilidad de los bancos en Chile, de entre 15 y 18%, es mucho más alta que en la gran mayoría de otros países y que los spreads son parecidos a nivel comercial, que es donde está el grueso del negocio, consulta de dónde provienen las utilidades, y si es acaso de sus actividades de tesorería."
SOLO_METADATOS,2703,7584c8bd29e362e16b866d26c5b015051836c37361c096a590a53fde9c53b19c,2009-09-08,3892;3893;3894;3895;3896;3897,José De Gregorio Rebeco;Kevin Cowan Logan;Claudio Soto Gamboa;José De Gregorio Rebeco;Andrés Velasco Brañes;Claudio Soto Gamboa,3902,Kevin Cowan Logan,SUJETO_NOMBRE,,RPM-2009-09-08:T37,INICIO_EXPLICITO,,"Al respecto, el señor Cowan señala que hay que tener presente que, en general, las rentabilidades en las economías emergentes son más volátiles y altas. Concuerda con que la economía se ha desarrollado ahora y que está en un período de volatilidad, pero que también hay riesgos que deben ser considerados y que, históricamente, ha sido una economía más volátil, por lo que se esperarían retornos más altos. En su opinión, respecto de los préstamos comerciales, hay que incorporar la mezcla de clientes que hay en Chile, que difiere mucho de lo que hay en países desarrollados. En Chile, la banca le presta a empresas grandes, como Copec, hasta a una pyme; en Estados Unidos, en cambio, los destinatarios de las colocaciones son pequeñas y medianas empresas."
SOLO_METADATOS,2703,7584c8bd29e362e16b866d26c5b015051836c37361c096a590a53fde9c53b19c,2009-09-08,3892;3893;3894;3895;3896;3897,José De Gregorio Rebeco;Kevin Cowan Logan;Claudio Soto Gamboa;José De Gregorio Rebeco;Andrés Velasco Brañes;Claudio Soto Gamboa,3903,Claudio Soto Gamboa,SUJETO_ROL_SESION,,RPM-2009-09-08:T38,INICIO_EXPLICITO,,"El Gerente de Análisis Macroeconómico retoma su presentación, mencionando que en la Reunión pasada se había mostrado una mejora del sistema bancario y que el Banco del Estado, en general, había bajado las tasas en forma más intensa que el resto. Ahora, en cambio, sus tasas de colocaciones han registrado un repunte por sobre las que ofrece el sistema, tanto en las comerciales de 30 y 90 días como en las de consumo a más de tres años, y ha continuado ganando participación, sobre todo en las colocaciones comerciales y de consumo, no así en el caso de las hipotecarias, dado que está apuntando hacia segmentos distintos."
SOLO_METADATOS,2703,7584c8bd29e362e16b866d26c5b015051836c37361c096a590a53fde9c53b19c,2009-09-08,3892;3893;3894;3895;3896;3897,José De Gregorio Rebeco;Kevin Cowan Logan;Claudio Soto Gamboa;José De Gregorio Rebeco;Andrés Velasco Brañes;Claudio Soto Gamboa,3904,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,,RPM-2009-09-08:T39,INICIO_EXPLICITO,,"El Presidente señor De Gregorio manifiesta entender que la mayor parte de los créditos comerciales del Banco del Estado se destinan a empresas grandes, radicando allí las grandes ganancias de mercado."
SOLO_METADATOS,2703,7584c8bd29e362e16b866d26c5b015051836c37361c096a590a53fde9c53b19c,2009-09-08,3892;3893;3894;3895;3896;3897,José De Gregorio Rebeco;Kevin Cowan Logan;Claudio Soto Gamboa;José De Gregorio Rebeco;Andrés Velasco Brañes;Claudio Soto Gamboa,3905,Andrés Velasco Brañes,SUJETO_ROL_NOMBRE,,RPM-2009-09-08:T40,INICIO_EXPLICITO,,"El Ministro señor Velasco explica que el comportamiento de las colocaciones comerciales de dicha empresa bancaria es bastante distinto por el segmento que cubre El Banco del Estado ha ganado en las grandes empresas y en las medianas y se ha mantenido igual en las pequeñas. En las micro también ha ganado, pero estas no pesan en la ponderación total. Este, añade, históricamente ha tenido una cartera muy grande de clientes micro y una cartera grande de clientes medianos y grandes, no así una cartera de clientes pequeños, que, por mucho que se desee, no se adquiere fácilmente."
SOLO_METADATOS,2703,7584c8bd29e362e16b866d26c5b015051836c37361c096a590a53fde9c53b19c,2009-09-08,3892;3893;3894;3895;3896;3897,José De Gregorio Rebeco;Kevin Cowan Logan;Claudio Soto Gamboa;José De Gregorio Rebeco;Andrés Velasco Brañes;Claudio Soto Gamboa,3906,Claudio Soto Gamboa,SUJETO_ROL_SESION,,RPM-2009-09-08:T41,INICIO_EXPLICITO,,"A continuación, el Gerente de Análisis Macroeconómico, en respuesta a una pregunta que hizo el Ministro en la Reunión pasada, presenta un gráfico con distintas medidas de tasas reales, considerando las tasas nominales a un año y las expectativas de inflación a un año, calculadas a través de la encuesta de expectativas, de lo que entrega el IMCE y lo proveniente de las encuestas de las mesas operadoras de dinero. Al respecto, indica que una estimación realizada a partir de la encuesta del IPEC y lo que se obtiene de la curva swap, y ello comparado, además, con las tasas, se observa que estas han bajado y están por debajo del nivel alcanzado a mediados del 2008, como también por debajo las tasas de mediados del 2005 en adelante. En el caso de las tasas de colocaciones de los créditos de consumo, por el contrario, las tasas han caído desde fines del año pasado, pero superan los niveles previos. Respecto de las colocaciones, el señor Claudio Soto señala que los datos no reflejan movimientos relevantes en el margen. Las colocaciones comerciales aún exhiben caídas, las de consumo permanecen prácticamente estables, mientras que las colocaciones de comercio exterior han registrado bastante volatilidad en los últimos datos. Por regla general, las operaciones mensuales son más bien negativas o cercanas a cero. Las únicas que todavía han mostrado cierto dinamismo en el margen son las colocaciones hipotecarias y medidas en UF. Si bien estas siguen teniendo variaciones mensuales positivas, son variaciones mensuales más bajas que las observadas antes de que se desatara la crisis."
ESTRUCTURAL,2776,cc97a9800038fe3d56153c639f94908d66d3312a7567e4f1fa4a70b2a208fa47,2009-11-12,4028;4029;4030;4031;4032;4033,José De Gregorio Rebeco;Jorge Desormeaux Jiménez;José De Gregorio Rebeco;Manuel Marfán Lewis;Igal Magendzo Weinberger;Andrés Velasco Brañes,4037,José De Gregorio Rebeco,SUJETO_ROL_SESION,,RPM-2009-11-12:T34,INICIO_EXPLICITO,,"El señor Presidente señala que la pregunta de fondo es cómo va a cerrar el 2009 y qué significa esto respecto de la tendencia de las brechas para el próximo año. Al respecto, manifiesta que después de haber visto lo que ha ocurrido en otros países, se pregunta cuál es el riesgo de que la recuperación sea con ampliación de brechas en el año 2010. Comenta que le llama mucho la atención que otros países con metas de inflación todavía prevén que el próximo año se seguirán abriendo las brechas, lo cual tiene implicancias en política monetaria. Puede ser un escenario de riesgo, que no se puede descartar, consistente en que se esté creciendo por debajo de la brecha el próximo año, por razones de demanda, por ejemplo."
ESTRUCTURAL,2776,cc97a9800038fe3d56153c639f94908d66d3312a7567e4f1fa4a70b2a208fa47,2009-11-12,4028;4029;4030;4031;4032;4033,José De Gregorio Rebeco;Jorge Desormeaux Jiménez;José De Gregorio Rebeco;Manuel Marfán Lewis;Igal Magendzo Weinberger;Andrés Velasco Brañes,4038,Jorge Desormeaux Jiménez,SUJETO_ROL_SESION,,RPM-2009-11-12:T35,INICIO_EXPLICITO,,"Al respecto, el señor Vicepresidente expresa que la realidad de Chile es muy distinta de la de otros países, pero que el problema es que puede repercutirnos lo que suceda en otros países."
ESTRUCTURAL,2776,cc97a9800038fe3d56153c639f94908d66d3312a7567e4f1fa4a70b2a208fa47,2009-11-12,4028;4029;4030;4031;4032;4033,José De Gregorio Rebeco;Jorge Desormeaux Jiménez;José De Gregorio Rebeco;Manuel Marfán Lewis;Igal Magendzo Weinberger;Andrés Velasco Brañes,4039,José De Gregorio Rebeco,SUJETO_NOMBRE,,RPM-2009-11-12:T36,INICIO_EXPLICITO,FINAL_SIN_PUNTUACION,"El señor José De Gregorio complementa lo anterior, señalando que en países de Asia y de Europa, que están relativamente en buen pie, se contempla que la recuperación va a ser lenta el próximo año, lo que es, de cierta manera, incoherente con este cierre de brechas"
ESTRUCTURAL,2776,cc97a9800038fe3d56153c639f94908d66d3312a7567e4f1fa4a70b2a208fa47,2009-11-12,4028;4029;4030;4031;4032;4033,José De Gregorio Rebeco;Jorge Desormeaux Jiménez;José De Gregorio Rebeco;Manuel Marfán Lewis;Igal Magendzo Weinberger;Andrés Velasco Brañes,4040,Manuel Marfán Lewis,SUJETO_ROL_NOMBRE,,RPM-2009-11-12:T37,INICIO_EXPLICITO,,"El Consejero señor Manuel Marfán menciona que muchas veces ocurre que ante fenómenos que están muy encima, no se sabe si ellos son un problema puramente temporal o si son un fenómeno macroeconómico. Señala que en el caso del mes de septiembre, por ejemplo, llama la atención el aplanamiento del crecimiento. Luego, se puede decir que en septiembre, al igual que en abril pasado, las cifras se desalinearon puntualmente, pero la hipótesis alternativa es que hay efectos de ciclos que efectivamente llevan a una desaceleración o a una recuperación no tan rápida, lo cual tiene implicancias para la decisión de la presente Reunión que son relevantes. Por lo tanto, la decisión que se adopte hoy día puede ser muy distinta si se basa en que hay efectos y elementos cíclicos o que se está frente a desalineamientos puntuales de la actividad. Advierte que no se vaya a cometer un error de tipo dos, y que efectivamente se tenga una recuperación que se está aplanando."
ESTRUCTURAL,2776,cc97a9800038fe3d56153c639f94908d66d3312a7567e4f1fa4a70b2a208fa47,2009-11-12,4028;4029;4030;4031;4032;4033,José De Gregorio Rebeco;Jorge Desormeaux Jiménez;José De Gregorio Rebeco;Manuel Marfán Lewis;Igal Magendzo Weinberger;Andrés Velasco Brañes,4041,Igal Magendzo Weinberger,SUJETO_ROL_NOMBRE,,RPM-2009-11-12:T38,INICIO_EXPLICITO,,"El Asesor del Ministro de Hacienda, señor Igal Magendzo, señala que la nueva información disponible no es suficiente para cambiar el escenario IPoM, pero que sí cree que ella abre más la incertidumbre y riesgos a la baja, en el sentido que las ponderaciones del Imacec van de más a menos y que la composición del crecimiento ha ido más hacia comercio y menos hacia industria y construcción. En su opinión, se podría aventurar la hipótesis de que tanto el aumento del comercio como la caída del desempleo pudieran estar vinculados a los paquetes fiscales y al estímulo fiscal, cosa que va a ir cediendo en el tiempo. Agrega que no se está ante una recuperación muy fuerte focalizada directamente desde el sector privado o de las importaciones, y que la nueva información empieza a abrir ciertos riesgos a que la recuperación sea más lenta que lo que se percibía en el IPoM."
ESTRUCTURAL,2776,cc97a9800038fe3d56153c639f94908d66d3312a7567e4f1fa4a70b2a208fa47,2009-11-12,4028;4029;4030;4031;4032;4033,José De Gregorio Rebeco;Jorge Desormeaux Jiménez;José De Gregorio Rebeco;Manuel Marfán Lewis;Igal Magendzo Weinberger;Andrés Velasco Brañes,4042,Jorge Desormeaux Jiménez,CONTEXTO_REVISADO,,RPM-2009-11-12:T39,SIN_CONTINUIDAD_CONFIRMADA,,"En opinión del Vicepresidente, señor Jorge Desormeaux, si se miran los datos y se aísla el fenómeno estadístico del sector construcción, y se deja, por ejemplo, el sector resto sin construcción, hay correcciones menores a la baja. Luego, la evidencia no es suficiente como para afirmar que realmente hay un quiebre con respecto a lo previsto. Concuerda con que la preocupación respecto de los riesgos a la baja es legítima, porque en la economía internacional hoy día hay un riesgo muy importante de que la economía pierda fuerza. Al respecto, informa que en Estados Unidos, esta semana, aparecieron tres miembros del FED señalando que los riesgos de que la inflación esté por debajo de la meta son mucho mayores a que estén por arriba, siendo el gran argumento la importante debilidad del empleo. Esta es una recuperación en la que el empleo sigue deteriorándose, en la que las tasas de desempleo superaron el 10%, algo que no estaba en los cálculos de nadie, ya que los optimistas pensaban que la pérdida de empleos era fundamentalmente por una sobrerreacción, porque las empresas pensaron que el escenario iba a ser catastrófico y no lo fue. Hoy día, prosigue, esos empleos no se están recuperando y, por lo tanto, el consumo ha tenido un comportamiento muy débil, con corrección de cuatro décimas a la baja para el 2011 en el crecimiento de Estados Unidos, tal como el señor Lehmann acaba de mostrar. Hace ver que ahí está el riesgo y ello, indudablemente, puede repercutir en la economía chilena."
ESTRUCTURAL,2776,cc97a9800038fe3d56153c639f94908d66d3312a7567e4f1fa4a70b2a208fa47,2009-11-12,4028;4029;4030;4031;4032;4033,José De Gregorio Rebeco;Jorge Desormeaux Jiménez;José De Gregorio Rebeco;Manuel Marfán Lewis;Igal Magendzo Weinberger;Andrés Velasco Brañes,4043,Andrés Velasco Brañes,SUJETO_ROL_SESION,,RPM-2009-11-12:T40,INICIO_EXPLICITO,,"Al respecto, el señor Ministro de Hacienda manifiesta que las cifras de crecimiento no son concluyentes, pero sí son una señal de alerta. Coincide con el señor Vicepresidente en que a ello hay que añadirle el riesgo de que el resto del mundo ande más lento y que ello se ha acrecentado desde la última RPM. Finalmente, el señor Ministro hace especial hincapié en que el hecho que la transición se acabe este año hacia una política menos expansiva desde el punto de vista fiscal, es un asunto mayor. En su opinión, los datos de los distintos subsidios son decidores, ya que se van a haber construido doscientas mil soluciones habitacionales, versus las noventa mil al año que era el promedio de la década hasta el momento. El presupuesto del año 2010, continúa, considera recursos para 134.000 soluciones habitacionales, lo que no significa que se vayan a construir en el año, sino que solo se van a comenzar a construir, muchas de las cuales recién hacia fines de año. Por lo tanto, el estímulo fiscal en materia de vivienda va a caer a la mitad, lo que, obviamente, constituye un impacto significativo. En el caso de infraestructura, plantea que la situación no es tan dramática, porque la aceleración no fue tan significativa este año en proyectos del MOP, por lo que tampoco va a ser tan grande la desaceleración en el 2010. Al respecto, menciona que este año se incluyeron entre US$200 y US$300 millones adicionales a ese Ministerio, lo que no se va repetir el próximo año. A continuación,."
ESTRUCTURAL,3173,116fa6cab93f68943f267b70ac731716db423d5f93540483115290c912e00362,2010-06-15,4626,Claudio Soto Gamboa,4636,Claudio Soto Gamboa,SUJETO_NOMBRE,,RPM-2010-06-15:T50,INICIO_EXPLICITO,,"El señor Claudio Soto informa, asimismo, que, en marzo, el impacto del Transantiago era menos intenso que ahora, lo que constituye también una diferencia importante."
ESTRUCTURAL,3173,116fa6cab93f68943f267b70ac731716db423d5f93540483115290c912e00362,2010-06-15,4626,Claudio Soto Gamboa,4637,Manuel Marfán Lewis,CONTEXTO_REVISADO,,RPM-2010-06-15:T51,SIN_CONTINUIDAD_CONFIRMADA,,"En opinión del Vicepresidente, señor Manuel Marfán, las discusiones sobre el impuesto de timbres y estampillas no deben minimizarse, pero que para efectos de la inflación debe tenerse presente que solo impacta una vez. Agrega que para la estrategia de política monetaria de mediano plazo no tiene tanto impacto, excepto por eventuales efectos de demanda."
SOLO_METADATOS,3262,6a4a3a629c984e1254b46026403b9657c6e9432e4dfa4a2b354dda79afb658ca,2010-07-15,4744;4745,Manuel Marfán Lewis;Claudio Soto Gamboa,4755,Manuel Marfán Lewis,CONTEXTO_REVISADO,,RPM-2010-07-15:T70,SIN_CONTINUIDAD_CONFIRMADA,,"El señor Vicepresidente, recordando lo mencionado en alguna oportunidad por el señor Rodrigo Valdés, Gerente de División de Estudios de la época, señala que este fenómeno ya estaba ocurriendo antes, por lo que cabría considerar información anterior a ese año."
SOLO_METADATOS,3262,6a4a3a629c984e1254b46026403b9657c6e9432e4dfa4a2b354dda79afb658ca,2010-07-15,4744;4745,Manuel Marfán Lewis;Claudio Soto Gamboa,4756,Claudio Soto Gamboa,SUJETO_ROL_SESION,,RPM-2010-07-15:T71,INICIO_EXPLICITO,,"El Gerente de Análisis Macroeconómico continúa, haciendo presente que la mayoría de los analistas y quienes respondieron las diferentes encuestas, piensan que el Consejo del Banco Central de Chile acordará un aumento de la tasa de política monetaria de 50 puntos base, y que solo unos pocos estiman que se optará por una reducción de 25 puntos base. Para concluir su presentación, el señor Claudio Soto informa que la curva forward se movió, de alguna manera, en línea con lo contemplado en el IPoM, esto es, que habrá un cierto adelantamiento en el retiro del impulso monetario y que esta curva es algo más cóncava respecto de lo que el mercado consideraba hasta un mes atrás, contemplando una tasa de 3,2% a diciembre de este año. Agrega que el movimiento de los bonos, de las tasas más largas, que fue de una magnitud menor, así como el aumento de las tasas swap, que se produjo anteriormente, explicarían la visión de que el retiro monetario se adelantaría respecto de lo considerado previamente."
ESTRUCTURAL,3310,caac7007271cb2ee3ef53a531ad9d2b9a98bd7af9ef5602ca6a187b135decfe9,2010-08-12,4813;4814;4815;4816;4817,Claudio Soto Gamboa;Manuel Marfán Lewis;Claudio Soto Gamboa;Rodrigo Cerda Norambuena;Claudio Soto Gamboa,4824,Claudio Soto Gamboa,SUJETO_NOMBRE,,RPM-2010-08-12:T43,INICIO_EXPLICITO,,"El señor Claudio Soto responde que en el año 1985 no se observa un efecto en la actividad como consecuencia del terremoto, más que nada por un problema con las estadísticas. El señor Soto retoma su presentación, informando que la velocidad del PIB total se atenuaría hacia fines de año, pero que el PIB resto seguiría con un alto dinamismo."
ESTRUCTURAL,3310,caac7007271cb2ee3ef53a531ad9d2b9a98bd7af9ef5602ca6a187b135decfe9,2010-08-12,4813;4814;4815;4816;4817,Claudio Soto Gamboa;Manuel Marfán Lewis;Claudio Soto Gamboa;Rodrigo Cerda Norambuena;Claudio Soto Gamboa,4825,Manuel Marfán Lewis,SUJETO_ROL_NOMBRE,,RPM-2010-08-12:T44,INICIO_EXPLICITO,,"Al respecto, el Vicepresidente señor Manuel Marfán precisa que para efectos de los modelos, es el PIB resto el que interesa. Dado eso, señala que la pregunta que surge es si el escenario de mayor crecimiento respecto del contemplado en el IPoM se está dando o no, lo cual debería evaluarse respecto del PIB resto. En su opinión, este estaría creciendo de manera significativa y que quizás habría que cambiarse de escenario respecto del que se tenía en el último IPoM."
ESTRUCTURAL,3310,caac7007271cb2ee3ef53a531ad9d2b9a98bd7af9ef5602ca6a187b135decfe9,2010-08-12,4813;4814;4815;4816;4817,Claudio Soto Gamboa;Manuel Marfán Lewis;Claudio Soto Gamboa;Rodrigo Cerda Norambuena;Claudio Soto Gamboa,4826,Claudio Soto Gamboa,SUJETO_NOMBRE,,RPM-2010-08-12:T45,INICIO_EXPLICITO,,El señor Claudio Soto indica que ese mayor crecimiento del PIB resto sería del orden de medio punto.
ESTRUCTURAL,3310,caac7007271cb2ee3ef53a531ad9d2b9a98bd7af9ef5602ca6a187b135decfe9,2010-08-12,4813;4814;4815;4816;4817,Claudio Soto Gamboa;Manuel Marfán Lewis;Claudio Soto Gamboa;Rodrigo Cerda Norambuena;Claudio Soto Gamboa,4827,Pablo García Silva,CONTEXTO_REVISADO,,RPM-2010-08-12:T46,SIN_CONTINUIDAD_CONFIRMADA,,"En opinión del Gerente de División Estudios señor Pablo García, para ese escenario de nesgo, más que la cifra en sí, es importante evaluar el perfil que está teniendo el dinamismo de la demanda, y si es que el abultamiento observado en el segundo trimestre fue transitorio o correspondió a una aceleración que iba a continuar en el tercer trimestre y el cuarto. Indica que los datos dan cuenta que ese abultamiento efectivamente se observó, ya que se tuvo un peak de demanda interna, de consumo, de acumulación de inventarios, de venta de durables, de venta de viviendas, que después ha venido cayendo de manera notable, por lo que, en consecuencia, esto no ha continuado acelerándose desde el punto de vista de la difusión coyuntural que se está observando."
ESTRUCTURAL,3310,caac7007271cb2ee3ef53a531ad9d2b9a98bd7af9ef5602ca6a187b135decfe9,2010-08-12,4813;4814;4815;4816;4817,Claudio Soto Gamboa;Manuel Marfán Lewis;Claudio Soto Gamboa;Rodrigo Cerda Norambuena;Claudio Soto Gamboa,4828,Claudio Soto Gamboa,SUJETO_NOMBRE,,RPM-2010-08-12:T47,INICIO_EXPLICITO,,"El señor Claudio Soto prosigue, refiriéndose al mercado laboral. Señala, en primer término, que la tasa de desempleo ha venido cayendo de manera sistemática desde mediados del año pasado que, más allá del efecto que pudiera estar reflejando el cambio en la encuesta del INE, se confirma con los datos de la Universidad de Chile. En segundo lugar, indica que el empleo en los sectores afectados por el terremoto, que hasta el mes anterior exhibía tasas de crecimiento negativo, registra ahora un aumento, lo mismo que la fuerza de trabajo, lo que da cuenta que, efectivamente, hay más dinamismo en esos sectores. En tercer lugar, informa que el indicador de puestos de trabajo, un nuevo indicador del INE, basado en una encuesta a las empresas, no a las personas, también muestra variaciones anuales crecientes y más bien elevadas en el empleo, no así la variación mes a mes. A propósito de esta nueva encuesta, el señor Claudio Soto aclara que la comparación interanual antedicha se efectuó con respecto a la nueva encuesta, por lo que el empleo efectivamente está aumentando respecto del año 2009 y la tasa de desocupación está cayendo."
ESTRUCTURAL,3310,caac7007271cb2ee3ef53a531ad9d2b9a98bd7af9ef5602ca6a187b135decfe9,2010-08-12,4813;4814;4815;4816;4817,Claudio Soto Gamboa;Manuel Marfán Lewis;Claudio Soto Gamboa;Rodrigo Cerda Norambuena;Claudio Soto Gamboa,4829,Rodrigo Cerda Norambuena,SUJETO_ROL_NOMBRE,,RPM-2010-08-12:T48,INICIO_EXPLICITO,,"El Asesor del Ministro de Hacienda señor Rodrigo Cerda comenta que cuando se analizan las dos series, la “ENE” y la “NENE” del 2009, que pueden seguirse a partir de marzo del año pasado, se observa que ambas tienen un comportamiento parecido entre marzo y octubre, pero en octubre, una de ellas registra un salto con respecto a la otra, produciéndose una diferencia de 250.000 empleos."
ESTRUCTURAL,3310,caac7007271cb2ee3ef53a531ad9d2b9a98bd7af9ef5602ca6a187b135decfe9,2010-08-12,4813;4814;4815;4816;4817,Claudio Soto Gamboa;Manuel Marfán Lewis;Claudio Soto Gamboa;Rodrigo Cerda Norambuena;Claudio Soto Gamboa,4830,Claudio Soto Gamboa,SUJETO_NOMBRE,,RPM-2010-08-12:T49,INICIO_EXPLICITO,,"El señor Claudio Soto explica que esa diferencia responde a que, metodológicamente, uno de los cambios más importantes correspondió a la manera como se clasifica a una persona como ocupada, ya que antes tenía que estar buscando trabajo activamente , por un período más o menos prolongado, para ser clasificada como tal, mientras que ahora solo basta que declare cierta disposición a buscar empleo o que declare que trabaja un poco en la casa para que sea considerada dentro de la fuerza de trabajo."
SOLO_METADATOS,4297,c06f51527a55eb27667f87de169c7ed0c266d425ab1fc9beb756e9a58ae96e2f,2011-09-15,6005,Manuel Marfán Lewis,6018,Manuel Marfán Lewis,CONTEXTO_REVISADO,,RPM-2011-09-15:T16,SIN_CONTINUIDAD_CONFIRMADA,,"A juicio del Vicepresidente señor Manuel Marfán, cuando existen problemas serios de liquidez, entonces la prima por liquidez, representada por el spread Libor - OIS, es más alta a menor plazo, como fue, por ejemplo, en Estados Unidos en su peor momento, inmediatamente después de Lehman Brothers. En otras palabras, sostiene que un crédito overnight o un crédito a un mes es mucho más caro, en términos de tasa anual, que uno a 4 o 6 meses. Al respecto, estima que, dada la actual estructura de tasas, el aumento en el costo del crédito obedece más a un tema de solvencia que de liquidez. En segundo término, solicita mayores antecedentes respecto de la provisión de financiamiento en dólares anunciada por el Banco Central Europeo, específicamente el monto involucrado y la razón por la que estaría proveyendo liquidez en dólares."
