"ID_Intervencion","ID_Padre","Fecha","Actor_Izquierda","Actor_Derecha","Estado_Lectura","Revision_ID","Motivo_Original","Reservas","Final_Izquierda","Inicio_Derecha"
"RPM-2009-08-13:2673:1","2673","2009-08-13","Enrique Marshall Rivera","Claudio Soto Gamboa","LIMITE_REVISADO_SIN_CIERRE","COMA-20260908-L1-2673-1","FINAL_SIN_PUNTUACION","","El Consejero señor Enrique Marshall pregunta si los trabajadores por cuenta propia son vendedores ambulantes o si pertenecen a otros sectores,","a lo cual el señor Claudio Soto responde que los datos indican que un porcentaje importante corresponde al sector comercio, que lógicamente puede incluir a los vendedores ambulantes, pero que también pertenecen al sector agrícola e, incluso"
"RPM-2009-09-08:2692:1","2692","2009-09-08","José De Gregorio Rebeco","Sergio Lehmann Beresi","LIMITE_REVISADO_SIN_CIERRE","COMA-20260908-L1-2692-1","FINAL_SIN_PUNTUACION","","El Presidente De Gregorio consulta por el nivel normal de los inventarios en el mercado del cobre,","respondiendo el señor Lehmann que estos han bordeado las 200 mil toneladas métricas, lo que es históricamente bajo en relación con lo observado en la primera mitad de esta década y en los 90, cuando eran cercanos a 600 mil toneladas métrica"
"RPM-2009-09-08:2696:2","2696","2009-09-08","Jorge Desormeaux Jiménez","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","Al respecto, el señor Vicepresidente hace presente que la huelga de Aduanas pudo haber afectado esos datos,","a lo cual el señor Soto aclara que, en materia de importaciones, siempre hay bastante volatilidad, debiendo subrayarse que los últimos datos son claramente mejores que los observados a comienzos de año. En materia de percepción de los empre"
"RPM-2009-09-08:2696:4","2696","2009-09-08","José De Gregorio Rebeco","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","Respecto de la velocidad, el señor Presidente señala entender que se han tenido variaciones trimestrales negativas durante cuatro trimestres seguidos, es decir, a partir del segundo del 2008,","a lo cual el señor Claudio Soto menciona que el -1,6% corresponde a una variación positiva del orden de 6%. Por el lado de la demanda, el señor Gerente de Análisis Macroeconómico informa que hay una acumulación de existencias que se va corr"
"RPM-2009-09-08:2696:5","2696","2009-09-08","Claudio Soto Gamboa","Manuel Marfán Lewis","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","existencias que se va corrigiendo de aquí hacia fines del horizonte. Recalca que en el presente trimestre se produce una desacumulación de existencias respecto del PIB más intensa, estimándose que esta sería menos aguda de aquí en adelante,","El Consejero señor Manuel Marfán consulta qué ocurre con la demanda interna sin la variación de existencias."
"RPM-2009-09-08:2697:1","2697","2009-09-08","Claudio Soto Gamboa","Sebastián Claro Edwards","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","ue son los sectores resto. De esta manera, las variaciones anuales de los salarios reales siguen creciendo y, medidos de acuerdo con los patrones de producción pasada, están en niveles comparables con los observados entre el 2004 y el 2007,","Al respecto, el Consejero señor Sebastián Claro comenta que la evolución de los salarios reales se relaciona claramente con la caída muy fuerte de la inflación y con los procesos de indexación de los salarios nominales, los que han seguido "
"RPM-2009-09-08:2699:2","2699","2009-09-08","Manuel Marfán Lewis","Andrés Velasco Brañes","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Marfán señala que, de todas maneras, los salarios tienden a converger a la evolución de la productividad en el largo plazo,","a lo que el señor Ministro agrega que el problema es si el largo plazo son doce meses o doce años, ya que el salario real quedó sorprendentemente alto y la tasa de desempleo quedó sorprendentemente alta también por un periodo muy largo, por"
"RPM-2009-09-08:2704:2","2704","2009-09-08","José De Gregorio Rebeco","Beltrán de Ramón Acevedo","LIMITE_REVISADO_SIN_CIERRE","COMA-20260908-L1-2704-2","FINAL_SIN_PUNTUACION","","Es decir, no es problema de demanda, consulta el señor Presidente,","a lo cual el señor de Ramón manifiesta que no se puede concluir, necesariamente, que spreads más bajos y colocaciones estancadas sea un problema de demanda. Podría ser que subsistan los problemas de oferta de los bancos, que solamente han a"
"RPM-2009-09-08:2704:4","2704","2009-09-08","Enrique Marshall Rivera","Claudio Soto Gamboa","LIMITE_REVISADO_SIN_CIERRE","COMA-20260908-L1-2704-4","FINAL_SIN_PUNTUACION","","El Consejero señor Marshall aclara que la Superintendencia de Bancos entregó una cifra hace un par de semanas que mostraba un cierta estabilización en el margen,","lo cual es confirmado por el señor Claudio Soto."
"RPM-2009-09-08:2705:3","2705","2009-09-08","Claudio Soto Gamboa","José De Gregorio Rebeco","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","gregados más líquidos. Respecto de las expectativas de mercado, la encuesta será dada a conocer al día siguiente. Respecto de las expectativas de inflación, el señor Soto indica que se observa un significativo aumento en las compensaciones,","lo cual, a juicio del señor Presidente, es muy curioso de analizar, ya que se venía de un periodo anterior al año 2007, en el que todas las compensaciones se movían en torno a 3%, y hoy día la volatilidad ha persistido por dos años, lo que "
"RPM-2009-10-13:2723:1","2723","2009-10-13","Jorge Desormeaux Jiménez","Sergio Lehmann Beresi","LIMITE_REVISADO_SIN_CIERRE","COMA-20260908-L1-2723-1","FINAL_SIN_PUNTUACION","La respuesta de Lehmann mantiene DUPLICADO_NO_FORMULA. No se cierra por esta revisión.","omenta que el trasfondo de ello es que la salida de la crisis no será tan coordinada, por lo que van a producirse cierres de holguras más rápidos en el mundo emergente, a diferencia de las economías desarrolladas en que se centró la crisis,","lo cual es confirmado por el señor Lehmann."
"RPM-2009-10-13:2726:1","2726","2009-10-13","Manuel Marfán Lewis","Sergio Lehmann Beresi","LIMITE_REVISADO_SIN_CIERRE","COMA-20260908-L1-2726-1","FINAL_SIN_PUNTUACION","","El Consejero señor Manuel Marfán consulta si los spreads que reflejaban interés por liquidez siguen desalineados,","a lo cual el señor Lehmann responde que los spreads Libor OIS a un mes están bastante estables, muy similares a los niveles previos a la crisis. En cambio, los spreads a seis meses exhiben discrepancias. El spread histórico entre la tasa de"
"RPM-2009-10-13:2738:1","2738","2009-10-13","Claudio Soto Gamboa","José De Gregorio Rebeco","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION",""," su precio debería registrar un aumento importante. Por otra parte, respecto de los bienes perecibles, el señor Claudio Soto informa que tendría lugar la estacionalidad acostumbrada en materia de reducciones de precios de aquí a fin de año,","comentando el Presidente, señor José De Gregorio, que en septiembre se presentó un shock usual, de 11,3%."
"RPM-2009-10-13:2740:3","2740","2009-10-13","Claudio Soto Gamboa","Andrés Velasco Brañes","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Soto responde que hay antecedentes de salidas al exterior de las AFP para invertir, las que se están produciendo desde hace algunas semanas y que podrían coadyuvar a explicar lo que está sucediendo,","acotando el señor Velasco que, entonces, correspondería estimar que luego que las AFP liquidaran sus inversiones en el exterior, se ha producido un progresivo retorno a esta clase de inversiones, pero muy por debajo de los límites máximos d"
"RPM-2009-10-13:2743:1","2743","2009-10-13","Jorge Desormeaux Jiménez","Andrés Velasco Brañes","LIMITE_REVISADO_SIN_CIERRE","COMA-20260908-L1-2743-1","FINAL_SIN_PUNTUACION","","El señor Jorge Desormeaux comenta que el señor Pablo García mencionaba la semana anterior que, al final, la responsable de este fenómeno es la propia política monetaria,","a lo cual el señor Ministro acota que, al final, el arbitraje cuenta."
"RPM-2009-11-12:2765:4","2765","2009-11-12","José De Gregorio Rebeco","Jorge Desormeaux Jiménez","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","Respecto del comentario del señor Claro, el señor Presidente afirma que el aumento de la tasa de ahorro es un síntoma de desapalancamiento,","y el señor Vicepresidente complementa que la caída de riqueza que permanece es la de la vivienda, porque el mercado accionario ha recuperado alguna parte de lo perdido."
"RPM-2009-11-12:2771:1","2771","2009-11-12","José De Gregorio Rebeco","Jorge Desormeaux Jiménez","LIMITE_REVISADO_SIN_CIERRE","COMA-20260908-L1-2771-1","FINAL_SIN_PUNTUACION","","El señor Presidente comenta que el sector industria está peor o igual y que construcción está peor,","a lo cual el señor Vicepresidente añade que construcción está basada en el catastro de septiembre, y este, a su vez, en la encuesta y en la información de agosto, por lo que no sería raro que tal vez la próxima lectura del catastro haga una"
"RPM-2009-11-12:2785:1","2785","2009-11-12","Sebastián Claro Edwards","Claudio Soto Gamboa","LIMITE_REVISADO_SIN_CIERRE","COMA-20260908-L1-2785-1","FINAL_SIN_PUNTUACION",""," de depreciación deberán ir acompañadas de tasas en UF mayores Luego, se pasa de una situación con expectativas reales de depreciación cercanas a cero, por poner algún benchmark, a una con expectativas de depreciación reales algo positivas,","a lo cual, el señor Claudio Soto responde que no es claro que existan expectativas de depreciación real. El Gerente de Análisis Macroeconómico retoma su presentación, refiriéndose a las colocaciones. Al respecto, indica que la curva de las "
"RPM-2009-12-15:2803:1","2803","2009-12-15","Consejo del Banco Central de Chile","José De Gregorio Rebeco","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","trategia y Comunicación de Política Monetaria, don Enrique Orellana Cifuentes; Asesor del Ministerio de Hacienda, don Igal Magendzo Weinberger; Economista Señor, doña Erika Arraño González; y la Secretario General, doña Marlys Pabst Cortés,","El Presidente, señor José De Gregorio, junto con dar inicio a la Reunión de Política Monetaria N° 147, señala que, de conformidad con el Reglamento que rige estas Sesiones, fija la Reunión de Política Monetaria correspondiente al mes de jun"
"RPM-2009-12-15:2805:2","2805","2009-12-15","Manuel Marfán Lewis","Sergio Lehmann Beresi","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Manuel Marfán consulta cuál es la diferencia entre la tasa de política monetaria (TPM) objetivo y la tasa efectiva,","a lo cual el señor Sergio Lehmann explica que esta última corresponde a la tasa overnight interbancaria. Agrega que ella ha estado en un nivel intermedio del rango definido para la tasa objetivo de la Reserva Federal (FED), aclarando que es"
"RPM-2009-12-15:2805:4","2805","2009-12-15","Manuel Marfán Lewis","Pablo García Silva","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Marfán manifiesta que no tiene sentido que el Banco Central Europeo (BCE) establezca que su tasa de interés es de 1% y que la baje cuando resulta redundante,","a lo cual el Gerente de División Estudios, señor Pablo García, menciona que el BCE ha mantenido esta disociación entre tener una tasa objetivo de 1% y validar tasas de mercado bastante más bajas que eso."
"RPM-2009-12-15:2807:1","2807","2009-12-15","Enrique Marshall Rivera","Beltrán de Ramón Acevedo","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Enrique Marshall comenta que lo mismo le ocurre al Banco Central de Chile, ya que la tasa está en 0,5%, pero en 0,35% efectivamente,","a lo cual el señor de Ramón añade que ello se debe a que el Banco también ha sido expansivo."
"RPM-2009-12-15:2808:1","2808","2009-12-15","Manuel Marfán Lewis","Beltrán de Ramón Acevedo","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Manuel Marfán solicita que le confirmen si Grecia y Portugal tenían spread CDS igual a cero hasta fines del año 2008,","a lo cual el señor Beltrán de Ramón responde que era cercano a 10 puntos base sobre el bono alemán, que es el benchmark."
"RPM-2009-12-15:2810:1","2810","2009-12-15","Enrique Marshall Rivera","Sergio Lehmann Beresi","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Enrique Marshall comenta que no le parece tan claro que el alza de los alimentos se haya incorporado al índice GSCI granos y cereales,","a lo cual el señor Lehmann muestra que, en términos de tendencias, sí se aprecia un aumento en los precios de los alimentos, y que en el último mes la calda en el precio del maíz tendió a compensarse con el aumento en el precio del arroz, y"
"RPM-2010-01-14:2852:1","2852","2010-01-14","Rodrigo Vergara Montes","Sergio Lehmann Beresi","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Rodrigo Vergara consulta por qué los commodities agrícolas se han quedado atrás en este recuento,","a lo cual el señor Sergio Lehmann responde que el componente financiero de los bienes agrícolas es mucho menos importante desde el punto de vista de las transacciones en el mercado financiero, añadiendo que, en todo caso, todavía está por v"
"RPM-2010-01-14:2863:1","2863","2010-01-14","Manuel Marfán Lewis","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Vicepresidente consulta si esa reconstrucción permitió ver si se le habían quitado puntos al IPC,","respondiendo el señor Soto que no, porque fue un suavizamiento."
"RPM-2010-01-14:2885:1","2885","2010-01-14","José De Gregorio Rebeco","Manuel Marfán Lewis","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Presidente concede la palabra al Vicepresidente, señor Manuel Marfán,","quien agradece el análisis del staff y declara hacer suyo el listado de antecedentes del punto 2 de la Minuta de Opciones, a la que añade los siguientes comentarios."
"RPM-2010-02-11:2896:1","2896","2010-02-11","Rodrigo Vergara Montes","Sergio Lehmann Beresi","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Rodrigo Vergara consulta si el ser más pesimista en esta materia es un patrón seguido por el Banco,","a lo cual el señor Lehmann responde que no lo es,"
"RPM-2010-02-11:2896:2","2896","2010-02-11","Sergio Lehmann Beresi","Pablo García Silva","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","a lo cual el señor Lehmann responde que no lo es,","en tanto que el señor Pablo García señala que la estimación se vincula con el diagnóstico de precios a largo plazo que se ha mantenido después de haberse incrementado en torno a US$2 la libra en términos reales. Añade que la percepción es q"
"RPM-2010-02-11:2897:1","2897","2010-02-11","Sebastián Claro Edwards","Sergio Lehmann Beresi","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Sebastián Claro consulta si son semejantes las importaciones de las diversas economías, como también si es efectivo que estas se concentran en Asia,","a lo cual el señor Lehmann responde que en las economías asiáticas se han visto aumentos relevantes de importaciones, no así en algunas economías de Europa y Estados Unidos. Refiriéndose a los mercados hipotecarios, el Gerente de Análisis I"
"RPM-2010-02-11:2910:1","2910","2010-02-11","José De Gregorio Rebeco","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente, señor José De Gregorio, consulta si la regla del balance estructural era de 0,5%,","a lo cual el señor Claudio Soto responde que era de 0%,"
"RPM-2010-02-11:2910:2","2910","2010-02-11","Claudio Soto Gamboa","Pablo García Silva","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","a lo cual el señor Claudio Soto responde que era de 0%,","en tanto que el señor Pablo García agrega que a comienzos del año 2009 el anuncio fue que el objetivo para ese ejercicio fuera cero y que después, en el mes de octubre, al discutirse la Ley de Presupuesto, la proyección que se tenía era de "
"RPM-2010-02-11:2911:1","2911","2010-02-11","Rodrigo Vergara Montes","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Rodrigo Vergara pregunta si este es el primer año en que se presenta una diferencia tan significativa,","respondiendo el señor Soto que es efectivo."
"RPM-2010-02-11:2915:1","2915","2010-02-11","Pablo García Silva","Sebastián Claro Edwards","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","ión doce meses, de todas formas, dada la dinámica habitual de la estacionalidad, podría haber sido incluso más baja y no lo fue, ya que se registró un aumento en la cifra mensual de variación de los salarios en términos desestacionalizados,","El Consejero señor Sebastián Claro recuerda que ese era el dato que en la RPM pasada se estaba esperando para diciembre del año 2009, con el objeto de apreciar si la tasa de desempleo original, no desestacionalizada, caía significativamente"
"RPM-2010-02-11:2916:1","2916","2010-02-11","José De Gregorio Rebeco","Pablo García Silva","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Presidente consulta si ello significa que los precios, en promedio, eran muy parecidos en diciembre del año 2008 con el promedio de todo el año 2009,","a lo cual el señor Pablo García responde que corresponde al IPC en su conjunto."
"RPM-2010-02-11:2918:1","2918","2010-02-11","José De Gregorio Rebeco","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Presidente recuerda que la proyección era de 0,22,","confirmando el señor Soto que ello sí era conocido y que la estimación de la incidencia no se hizo con tanta precisión, por efectos del cambio de base a nivel de clase de productos en lugar de hacerlo por productos."
"RPM-2010-02-11:2922:1","2922","2010-02-11","José De Gregorio Rebeco","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor José De Gregorio pregunta si el efecto base tampoco está contemplado en esta proyección,","respondiendo el señor Claudio Soto que este sí se consideró en el momento en que se elaboró la minuta que circuló previamente, por cuanto al volver a estimarse este efecto, pasó de 0,22 a 0,4."
"RPM-2010-02-11:2925:1","2925","2010-02-11","José De Gregorio Rebeco","Pablo García Silva","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Presidente pregunta si el cambio de base aplica solo para este mes,","a lo cual el señor Pablo García señala que, finalmente, en ese producto en particular es donde se produjo la principal diferencia, porque en el resto de los productos el pasar de base diciembre 2008 a promedio 2009, la variación no es relev"
"RPM-2010-02-11:2931:2","2931","2010-02-11","Enrique Marshall Rivera","Pablo García Silva","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Marshall consulta si estos cambios metodológicos informados el año pasado ya están resueltos, de manera que no van a producirse sorpresas en esa materia,","afirmando el señor Pablo García que ello es efectivo, considerando adicionalmente que el documento metodológico que el INE publicó para el IPC nacional es prácticamente idéntico al que difundió hace un año atrás para el IPC del Gran Santiag"
"RPM-2010-02-11:2938:1","2938","2010-02-11","Enrique Marshall Rivera","Pablo García Silva","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Enrique Marshall consulta si ello genera consecuencias en el precio que está indexado,","señalando el señor García que tendrá efectos en los"
"RPM-2010-02-11:2956:1","2956","2010-02-11","José De Gregorio Rebeco","Kevin Cowan Logan","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente, señor José De Gregorio, pregunta si el cambio de la posición de las AFP tendría efectos permanentes,","a lo cual el señor Cowan señala que son transitorios, pero de naturaleza prolongada, agregando que lo que había ocurrido hasta antes del mes de octubre de 2007 es que estos cambios se producían por períodos breves, de uno o dos días, y que "
"RPM-2010-03-18:2981:1","2981","2010-03-18","Enrique Marshall Rivera","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Enrique Marshall consulta si la ecuación que se presenta comprende la variación referencial,","a lo cual el señor Claudio Soto responde que el INE entregó una serie de niveles de salarios para todo el 2009, a diferencia de la Gerencia de Análisis Macroeconómico, que ha hecho un empalme muy sencillo por regla de tres a partir de enero"
"RPM-2010-03-18:2981:5","2981","2010-03-18","Enrique Marshall Rivera","José De Gregorio Rebeco","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Enrique Marshall consulta a qué corresponden el -1,1% y el - 0,7%,","señalando el señor Presidente que es el cambio en la tasa de crecimiento respecto a un escenario pre terremoto. Agrega que como consecuencia del terremoto, el nivel del PIB podría disminuir 2% en el primer trimestre y 1,4% en el segundo."
"RPM-2010-03-18:2983:1","2983","2010-03-18","Claudio Soto Gamboa","Pablo García Silva","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Claudio Soto confirma que esos son los dos componentes,","en tanto que el señor Pablo García explica que no es que dichos números se obtengan a partir del diagnóstico de cuánto cayó la oferta versus la demanda, sino que se llega a ellos basados en información de prensa y de la SOFOFA respecto de q"
"RPM-2010-03-18:2997:1","2997","2010-03-18","José De Gregorio Rebeco","Matías Bernier Bórquez","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Presidente pregunta el plazo de los REPO,","a lo cual el señor Bernier responde que son a 28 días. Añade que el comunicado del Consejo del 30 de octubre del año pasado anunció el último acceso a REPO de 28 días para el día 30 de junio, haciendo ver que como estos accesos se hacen sem"
"RPM-2010-03-18:3001:1","3001","2010-03-18","Sebastián Claro Edwards","Matías Bernier Bórquez","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Sebastián Claro consulta si antes habían operaciones REPO,","a lo cual el señor Matías Bernier responde que efectivamente existían operaciones vigentes. Recuerda que dichas operaciones fueron creadas para permitir la esterilización monetaria de las operaciones de compra swap de divisas, creadas en oc"
"RPM-2010-03-18:3006:1","3006","2010-03-18","Manuel Marfán Lewis","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Vicepresidente pregunta cuáles son los supuestos que se hacen respecto de la política fiscal para este año,","a lo cual el señor Claudio Soto responde que el escenario con que se ha trabajado, que es a seis meses, no incorpora supuestos al respecto, porque se está suponiendo que cualquier paquete fiscal tendría efectos en el segundo semestre. Añade"
"RPM-2010-03-18:3012:1","3012","2010-03-18","José De Gregorio Rebeco","Beltrán de Ramón Acevedo","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","el señor Presidente ofrece la palabra al Gerente de División Operaciones Financieras, señor Beltrán de Ramón,","quien hace presente que si se revisan las noticias desde la última RPM, lo más importante, además del terremoto, es un escenario internacional relativamente parecido al anterior. Por otro lado, agrega que se tiene como noticia la corrección"
"RPM-2010-04-15:3028:1","3028","2010-04-15","José De Gregorio Rebeco","Sergio Lehmann Beresi","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Presidente pregunta cuánto va a crecer Estados Unidos este año,","a lo cual el señor Lehmann responde que se espera una cifra que oscila entre 2,5 y 3%."
"RPM-2010-04-15:3028:3","3028","2010-04-15","José De Gregorio Rebeco","Sergio Lehmann Beresi","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Presidente comenta que, entonces, en menos de un año se habría recuperado lo que se perdió el año pasado,","acotando el señor Lehmann que ello sería efectivo, pero que la componente de consumo probablemente ha tenido una evolución más débil en comparación con otras recuperaciones."
"RPM-2010-04-15:3041:1","3041","2010-04-15","Enrique Marshall Rivera","Pablo García Silva","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Enrique Marshall comenta que el diario El Mercurio dio cuenta esta mañana de algo distinto, mencionando los PPM del año pasado,","a lo cual el Gerente de División Estudios, señor Pablo García, indica que eso tiene que ver con la cifra de déficit efectivo y superávit efectivo."
"RPM-2010-04-15:3044:1","3044","2010-04-15","Manuel Marfán Lewis","Rodrigo Vergara Montes","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Vicepresidente, señor Manuel Marfán, comenta que eso ocurre todos los años, ya que es parte del sistema de recaudación de impuestos,","replicando el señor Vergara que el año pasado hubo una política específica de postergación de pagos, esto es, la baja de los PPM transitoria."
"RPM-2010-04-15:3051:1","3051","2010-04-15","Manuel Marfán Lewis","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Vicepresidente, señor Manuel Marfán, pregunta si el aumento de precios de los alimentos reportados es el resultado de cotizaciones efectuadas por la Gerencia de Análisis Macroeconómico,","lo cual es confirmado por el señor Soto."
"RPM-2010-04-15:3053:1","3053","2010-04-15","Rodrigo Vergara Montes","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Rodrigo Vergara pregunta en cuánto afecta el alza del Transantiago,","a lo cual el señor Soto responde que a los $30 ya considerados hay que agregar un extra de $10 en este horizonte. Añade que después, cuando se hizo la proyección para el año. se había considerado algo más para el segundo semestre."
"RPM-2010-04-15:3054:1","3054","2010-04-15","Enrique Marshall Rivera","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Enrique Marshall consulta si el impacto en el IPC sería de 0.6% en caso que no se devuelva el impuesto de timbres y estampillas,","respondiendo el señor Soto que eso es efectivo y que la variación mensual de 0,9% que se espera en julio obedece precisamente a ello."
"RPM-2010-05-13:3101:1","3101","2010-05-13","Rodrigo Vergara Montes","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Rodrigo Vergara pregunta si el IPC de agosto y septiembre considera el Transantiago y el impuesto al tabaco,","a lo cual el señor Claudio Soto responde que hay elementos estacionales que considerar, por ejemplo, el aumento de los pasajes de buses y una serie de alimentos que suben en esa fecha. Añade que en la parte del X se tienen los impuestos más"
"RPM-2010-05-13:3123:2","3123","2010-05-13","José De Gregorio Rebeco","Manuel Marfán Lewis","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","Al continuar con la votación, el señor Presidente concede la palabra al Vicepresidente, señor Manuel Marfán,","quien agradece, en primer término, el análisis del staff."
"RPM-2010-06-15:3160:1","3160","2010-06-15","Rodrigo Vergara Montes","Pablo García Silva","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Rodrigo Vergara comenta que la nueva serie de empleo le parece extraña,","explicando el señor Pablo García que no se cuenta con el nuevo perfil estacional."
"RPM-2010-06-15:3186:1","3186","2010-06-15","Sebastián Claro Edwards","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Sebastián Claro, en tanto, pregunta si esto corresponde a un exceso de demanda de dinero,","lo que es confirmado por el señor Claudio Soto."
"RPM-2010-06-15:3189:1","3189","2010-06-15","Enrique Marshall Rivera","Pablo García Silva","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","mercado monetario, como, por ejemplo, que llegase a ser prácticamente indiferente entre invertir en un fondo mutuo o dejar los recursos depositados en la cuenta corriente. Sobre el particular, consulta qué ocurre si se incorpora el M2 o M3,","a lo cual el señor Pablo García responde que su crecimiento ha sido aún más lento."
"RPM-2010-07-15:3268:1","3268","2010-07-15","Manuel Marfán Lewis","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","nes Financieras, hay algunas diferencias. En primer término, señala que, de acuerdo con un cálculo simple, la expectativa para la TPM a diciembre que se obtiene de la curva forward debiera ser 3,44 ó 3,5% y no 3,25% como acaba de señalarse,","lo que es confirmado por el señor Claudio Soto."
"RPM-2010-08-12:3288:1","3288","2010-08-12","Rodrigo Vergara Montes","Beltrán de Ramón Acevedo","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Rodrigo Vergara señala que, en su opinión, la minuta de la FED explica ese movimiento de manera significativa,","lo cual es compartido por el Gerente de División Operaciones Financieras señor Beltrán de Ramón."
"RPM-2010-08-12:3303:2","3303","2010-08-12","Claudio Soto Gamboa","Ricardo Vicuña Poblete","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","En cuanto al registro de los albañiles, el Gerente de Análisis Macroeconómico señor Claudio Soto informa que se incluyen en el sector construcción,","en tanto que el señor Vicuña complementa, especificando que se incorporan como relaciones menores en dicho sector."
"RPM-2010-08-12:3313:1","3313","2010-08-12","José De Gregorio Rebeco","Pablo García Silva","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente señor José De Gregario señala haber tenido la noción de que la fuerza de trabajo había aumentado entre 100.000 Y 150.000 mil personas,","a lo cual el señor García responde que no solo ha aumentado la fuerza de trabajo, porque hay gente que en la antigua encuesta se declaraba inactiva o buscando trabajo, sino que, al mismo tiempo , ha aumentado el empleo. En consecuencia, ind"
"RPM-2010-08-12:3325:1","3325","2010-08-12","Rodrigo Vergara Montes","Ricardo Vicuña Poblete","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Rodrigo Vergara repara en que la corrección del crecimiento en doce meses fue muy significativa, desde 1 a 10, aproximadamente, y consulta si acaso este supuesto se va a hacer todas las veces y siempre seis meses después,","a lo cual el señor Vicuña comenta que hay un problema respecto de la ocasión en que se hace la revisión, manifestando que lo ideal sería que se hiciera más oportunamente."
